Ticker,2023_PE
KEQU,16.527777
KEX,16.73773
KEY,8.877301
KEYS,20.133333
KFFB,
KFRC,16.69189
KFY,13.036481
KHC,12.028037
KIDS,-28.76699
KIM,24.833334
KINS,-10.714286
KIRK,-1.6186441
KKR,15.358086
KLAC,24.253695
KLIC,16.647482
KLXE,7.0531917
KMB,18.109417
KMI,14.632001
KMPR,10.880597
KMT,14.257576
KMX,18.268816
KN,12.184616
KNSA,34.03636
KNSL,20.787758
KNX,16.6259
KO,20.586666
KOD,-0.722973
KODK,
KOP,9.754753
KOPN,78.600006
KOS,5.3584905
KPTI,-1.019802
KR,12.171429
KRC,21.528662
KREF,7.4015746
KRG,90.916664
KRNY,11.020408
KRO,15.459458
KRYS,36.28436
KSS,9.064394
KTCC,
KTOS,33.622643
KURA,-7.97561
KVHI,32.0
KW,-7.54386
KWR,18.307844
KZR,-0.6596
L,25.910343
LAD,6.858798
LADR,8.014925
LAKE,8.401014
LAMR,20.396128
LANC,27.573698
LAND,-43.72414
LARK,
LASR,-49.52174
LAUR,9.477124
LAZ,9.192123
LBAI,7.6187496
LBC,38.125
LBRDA,5.8700237
LBRDK,6.5262465
LBRT,6.751534
LBTYA,-9.135057
LBTYK,-3.3683128
LC,10.162162
LCII,14.429167
LCNB,9.096775
LCUT,9.934783
LDOS,16.215029
LE,38.0
LEA,7.061133
LECO,20.927551
LEE,6.5851064
LEG,13.693182
LEGH,10.554405
LEN,9.281518
LEU,15.480287
LEVI,14.5342455
LFUS,19.22
LFVN,8.814286
LGIH,7.614733
LGL,24.782608
LGND,12.480357
LH,12.617555
LIFE,-1.6526316
LII,20.61944
LILA,9.4375
LILAK,25.133331
LIN,25.726955
LINC,15.67647
LIND,-61.166668
LIQT,-4.661017
LITE,18.386553
LIVE,3.4053335
LIVN,16.79217
LKFN,16.601696
LKQ,9.892201
LL,-1.0463576
LLY,42.940075
LMAT,35.217392
LMFA,-0.40835
LMNR,47.09524
LMT,16.633047
LNC,3.5747051
LNG,16.257467
LNN,20.85663
LNT,15.229358
LNTH,9.976012
LOAN,10.315306
LOB,11.471631
LOCO,12.17143
LODE,-1.6329411
LOOP,-20.285713
LOPE,15.242674
LOVE,11.09
LOW,16.945724
LPCN,-8.105263
LPG,8.960955
LPLA,13.801538
LPSN,-0.65051943
LPTH,-15.777777
LPX,14.458499
LQDA,-37.794117
LQDT,13.919355
LRCX,24.755327
LRN,13.622449
LSBK,
LSCC,38.324024
LSTR,21.965996
LSXMA,9.079245
LSXMK,15.522581
LTBR,
LTC,17.595745
LTRPA,-3.9512196
LTRX,7.8333335
LULU,22.765152
LUNA,6.645161
LUV,12.905473
LVS,14.355988
LW,13.3392
LWAY,16.762295
LXP,Infinity
LXRX,-2.3333333
LXU,26.57143
LYB,10.211951
LYFT,18.61905
LYTS,13.773586
LYV,40.063065
LZB,11.053872
M,6.9810605
MA,26.913185
MAA,30.530514
MAC,-137.7
MACK,-8.280899
MAN,11.5145035
MANH,46.619907
MAR,21.986034
MARA,43.405403
MARK,-1.2
MAS,15.000001
MASI,34.375957
MAT,11.896104
MATW,9.955719
MATX,12.526744
MAYS,
MBCN,12.482557
MBI,-9.543636
MBIN,7.087874
MBIO,-0.04920635
MBOT,-1.4414062
MBUU,7.7494307
MBWM,8.218679
MC,19.551794
MCB,5.3986397
MCBC,11.0236225
MCD,20.226667
MCFT,8.682404
MCHP,29.292994
MCHX,66.200005
MCK,17.327314
MCO,29.787209
MCRB,-1.23825
MCRI,14.637148
MCS,23.718182
MCY,11.125532
MD,6.872093
MDB,104.03989
MDC,11.226381
MDGL,-13.88836
MDLZ,18.93158
MDRX,10.467533
MDT,14.722936
MDU,16.799318
MED,8.8115015
MEDP,29.667685
MEI,64.10526
MEIP,-0.52136755
MERC,22.021738
MESA,-10.333333
MET,7.1437187
MFA,6.424243
MG,9.705555
MGEE,19.434242
MGM,13.603104
MGNX,-8.211111
MGPI,11.417759
MGRC,17.399673
MGY,10.711539
MGYR,
MHH,8.969697
MHK,10.3038435
MHLD,8.32
MHO,6.3809004
MIDD,12.309123
MIND,5.083333
MITK,10.887932
MITT,7.5
MKC,24.693182
MKL,14.778059
MKSI,17.193642
MKTX,24.312273
MLAB,286.7027
MLI,11.745263
MLM,24.146442
MLP,
MLR,
MLSS,-12.352
MMC,21.040087
MMI,32.988544
MMM,12.715415
MMS,15.824458
MMSI,20.357141
MNKD,16.44
MNOV,-5.375
MNR,5.7703085
MNRO,16.615854
MNST,26.073172
MNTX,7.5507245
MO,8.282608
MOD,24.31496
MODN,20.894367
MOFG,7.307971
MOH,12.858646
MORN,34.17775
MOS,10.749999
MOTS,-0.004327449
MOV,9.383764
MPAA,10.142857
MPB,6.857627
MPC,10.626316
MPW,9.397959
MPWR,41.316666
MPX,11.294737
MRAM,14.54902
MRC,7.9609933
MRCY,54.230774
MRIN,-56.6
MRK,13.069332
MRKR,-1.1823529
MRNS,-1.0930233
MRO,8.440251
MRSN,-4.342466
MRTN,16.752476
MRVL,27.4625
MS,11.936924
MSA,21.449465
MSBI,7.180328
MSCI,27.91282
MSEX,21.58298
MSFT,29.22898
MSI,24.479422
MSM,14.2324505
MSN,0.1393366
MSTR,475.45984
MTB,8.887931
MTCH,12.278884
MTD,27.692757
MTDR,7.327647
MTEM,-0.42239183
MTEX,
MTG,7.885214
MTH,7.932568
MTN,19.620726
MTNB,-1.6881819
MTRN,15.361446
MTRX,13.247059
MTSI,31.17737
MTW,7.9091506
MTX,10.545587
MTZ,21.322115
MU,14.981432
MUR,7.480737
MUSA,15.477958
MUX,-27.95122
MVBF,7.7456894
MVIS,-3.152174
MWA,19.8125
MXL,28.094595
MYE,12.882353
MYGN,85.08695
MYRG,20.423832
NAII,
NATH,
NATR,20.260418
NAVB,-0.225
NAVI,8.032085
NBHC,9.942249
NBIX,21.457098
NBN,7.860183
NBR,10.030823
NBTB,10.974921
NBY,4.0600004
NC,
NCLH,10.936416
NCMI,32.92308
NCSM,9.8795185
NDAQ,19.6875
NDLS,-6.565217
NDSN,23.05268
NE,7.6782007
NEE,18.203804
NEM,11.286112
NEO,99.42857
NEOG,22.41818
NEON,7.9666667
NERV,-0.5198018
NEU,20.372969
NFBK,8.597938
NFG,8.532959
NFLX,24.659204
NGS,16.363703
NGVC,20.024391
NGVT,10.049116
NHC,210.55814
NHI,20.916943
NHTC,
NI,15.05946
NICK,
NINE,-3.8482141
NJR,15.170137
NKE,23.358227
NKSH,9.749091
NKTR,-2.056338
NL,9.741176
NLY,6.8644686
NMIH,6.8123617
NMRK,7.3615384
NNBR,-71.2
NNI,16.385218
NNN,19.860294
NNVC,-1.0810812
NOC,17.616194
NODK,
NOG,6.699507
NOV,10.156043
NOVT,38.357845
NOW,42.72719
NPK,94.0115
NPO,17.770685
NR,16.52381
NRC,29.525864
NRG,11.144173
NRIM,9.104762
NSA,32.74299
NSC,16.565828
NSIT,14.915851
NSP,25.827068
NSSC,26.601309
NSTG,-0.06343374
NTAP,15.232489
NTCT,9.0422535
NTGR,26.872726
NTIC,17.7
NTIP,
NTLA,-3.8979964
NTNX,45.984848
NTRA,-78.050415
NTRS,11.604225
NTWK,6.631579
NUE,13.979253
NURO,10.924999
NUS,7.587097
NVAX,-108.25
NVDA,27.862625
NVEC,28.763252
NVEE,16.357895
NVFY,
NVR,14.607033
NVRO,-4.768018
NVT,20.241573
NWBI,10.816327
NWE,13.706521
NWFL,
NWL,10.447369
NWLI,
NWN,13.583274
NWPX,11.344086
NWS,
NWSA,26.741573
NX,12.42322
NXRT,-48.942856
NXST,9.289611
NYCB,9.428572
NYMT,7.527472
NYT,23.021389
O,32.85276
OC,10.669625
OCC,
OCFC,7.647669
OCN,3.343041
OCUL,-5.3863635
OCX,-1.2448484
ODC,
ODFL,25.167591
ODP,7.421283
OESX,-3.5833335
OFED,
OFG,9.070352
OFIX,Infinity
OFLX,
OGE,15.131005
OGEN,-0.09611111
OGS,15.542169
OHI,20.83904
OI,5.516605
OII,12.042105
OIS,8.877778
OKE,14.518349
OKTA,33.81091
OLED,27.71579
OLLI,20.661016
OLN,8.8761635
OLP,45.77
OMC,10.860819
OMCL,18.748253
OMER,-1.7597766
OMEX,-3.935484
OMF,6.7890625
OMI,12.558375
ON,14.436214
ONB,8.029127
ONTX,-1.1573255
ONVO,-0.78102195
OOMA,11.403226
OPGN,-1.3896552
OPI,-1.1160221
OPK,-4.692308
OPOF,
OPRX,17.288136
OPTN,-9.122222
OPTT,-0.085695066
OPY,15.6015625
ORA,26.263374
ORC,36.260868
ORCL,18.253613
ORGO,39.166664
ORI,10.158163
ORLY,21.595482
ORN,12.927273
ORRF,6.4740734
OSBC,7.326203
OSG,20.266666
OSIS,15.142857
OSK,9.591025
OSPN,9.747747
OSUR,-22.041668
OTTR,20.421053
OUT,20.87829
OVBC,
OVLY,
OXM,10.5489235
OXY,14.070212
OZK,7.0204406
PACB,-2.012195
PAG,10.519615
PAHC,13.577236
PANL,6.545454
PANW,47.29919
PAR,352.33334
PARR,8.202666
PATK,10.861746
PAYC,21.361362
PAYX,23.85743
PB,10.629503
PBF,9.233103
PBH,15.483802
PBHC,
PBI,32.846153
PBPB,35.13793
PBYI,29.82353
PCAR,12.324042
PCH,48.20482
PCRX,7.3735957
PCTY,23.227547
PCYO,105.99999
PD,24.054218
PDCO,10.353658
PDEX,13.405797
PDFS,27.099098
PDLB,53.6
PDM,-28.729168
PEB,-31.586956
PEBK,
PEBO,8.393064
PED,23.2525
PEG,17.10396
PEGA,18.510902
PEN,51.16659
PENN,14.900902
PEP,19.89932
PESI,5.7828283
PETQ,10.394904
PETS,-395.0
PFBC,8.308453
PFE,9.380953
PFG,9.3546095
PFGC,13.343811
PFIE,10.055554
PFIS,7.2270994
PFMT,29.555555
PFS,6.642534
PG,23.448994
PGC,8.197802
PGR,17.638018
PGRE,-10.108696
PGTI,14.090605
PH,20.655174
PHIO,-0.19522472
PHM,8.30798
PHX,10.5
PI,68.69828
PII,9.2709465
PINC,8.923077
PINS,19.798815
PJT,19.525826
PK,19.202381
PKBK,
PKE,27.960785
PKG,17.496964
PKOH,6.430731
PLAB,11.420833
PLAY,10.171429
PLBC,8.1767435
PLCE,9.405405
PLD,35.189655
PLNT,21.001755
PLOW,10.942029
PLPC,
PLSE,-8.188889
PLUG,-4.125
PLUS,14.003643
PLXS,16.504902
PLYA,15.254238
PLYM,696.3333
PM,13.776487
PMD,
PMT,9.361486
PMTS,5.5825243
PNBK,3.5940595
PNC,10.713286
PNFP,9.57553
PNM,13.190392
PNR,16.543932
PNRG,
PNW,15.002038
PODD,45.486774
POL,182.22
POOL,25.036602
POR,13.298462
POST,16.534267
POWI,32.231884
POWL,18.717278
PPBI,11.497326
PPC,11.25625
PPG,13.815845
PPIH,
PPL,15.005464
PPSI,6.6666665
PRA,20.859377
PRAA,13.071428
PRFT,10.409692
PRGO,11.112244
PRGS,9.944111
PRI,10.7283325
PRIM,14.198171
PRK,16.78344
PRLB,17.335228
PRMW,17.80189
PRO,71.17391
PROV,9.953846
PRPH,9.604167
PRTA,-4.924939
PRTS,-4.92
PRU,7.5313563
PSA,23.569027
PSMT,16.966314
PSN,24.451712
PSTG,27.391304
PSX,9.867332
PTC,29.13629
PTCT,-7.4593973
PTEN,10.504854
PTGX,-31.0
PTN,-1.9166667
PTSI,11.813792
PULM,-0.42224443
PUMP,13.625001
PVBC,20.21591
PVH,8.583267
PW,0.12230978
PWOD,
PWR,26.987474
PXD,11.646068
PXLW,44.75
PYPL,12.085409
PZG,-2.153158
PZZA,19.772436
QCOM,15.25759
QCRH,8.682465
QDEL,11.201657
QLYS,28.857395
QNST,34.132076
QRHC,29.82353
QRTEA,1.244697
QRVO,15.393939
QTRX,-18.11236
QTWO,29.022598
QUAD,3.775
QUIK,26.655172
R,9.046256
RAIL,9.184211
RAMP,19.820988
RARE,-8.491017
RAVE,-13.634666
RBB,10.829268
RBBN,9.60606
RBC,25.896189
RBCAA,10.700422
RBCN,-1.825
RC,6.8160005
RCKT,-11.695652
RCKY,8.59
RCL,11.1736
RCM,45.518517
RCMT,8.203464
RCUS,-3.6285715
RDFN,-5.5
RDI,-3.4583333
RDN,8.39045
RDNT,63.815792
RDUS,19.795454
RDVT,
REED,-1.7567567
REFR,-25.833334
REG,27.802816
REGI,23.653847
REGN,18.69171
REI,3.7254903
RELL,21.06
REPL,-2.0957096
RES,7.4333334
REVG,10.658537
REX,14.700798
REXR,31.932837
REZI,10.8555565
RF,8.710407
RFIL,23.833332
RFL,
RGA,8.652475
RGCO,16.236221
RGEN,80.097565
RGLD,22.205175
RGLS,-3.7704916
RGNX,-7.0091324
RGR,13.362717
RGS,-1.9886363
RH,16.489988
RHE,
RHI,17.328321
RHP,20.257198
RIBT,-1.5454546
RICK,8.147673
RIG,11.336957
RIGL,11.666666
RILY,
RIOT,17.431034
RJF,11.973994
RKDA,-0.44468543
RL,14.583779
RLGT,9.203703
RLI,24.19435
RLJ,34.3875
RM,4.0821257
RMAX,5.1240873
RMBS,21.75397
RMCF,3.7291667
RMD,24.88837
RMR,11.18868
RMTI,24.333334
RNG,7.3148146
RNR,6.298764
RNST,10.528985
ROCK,13.407129
ROG,25.488222
ROIC,38.343754
ROK,20.345346
ROKU,-50.13913
ROL,39.433628
ROP,25.766247
ROST,19.778625
RPD,18.512396
RPM,19.29603
RRC,10.348703
RRGB,-26.034485
RRR,18.50871
RS,14.115576
RSG,28.5253
RUN,-11.307692
RUSHA,11.118987
RUSHB,
RVNC,-3.4056604
RVP,
RVSB,8.288889
RWT,8.261193
RYAM,24.866665
RYI,8.497024
RYN,48.63115
RYTM,-19.20773
SABR,8.96875
SACH,8.405405
SAFE,11.118903
SAFT,12.7312
SAGE,-2.7879999
SAH,8.995335
SAIA,20.863827
SAIC,14.725401
SALM,-36.000004
SAM,22.150358
SAMG,8.720238
SANM,9.435459
SANW,-2.109
SASR,7.659176
SATS,-10.45098
SAVE,-2.525
SBAC,30.214285
SBCF,13.897591
SBFG,8.860928
SBGI,-22.363636
SBH,5.4610553
SBNY,0.21160409
SBOW,3.406423
SBRA,21.75
SBSI,9.521429
SBT,33.785713
SBUX,19.030107
SCHL,11.833887
SCHW,16.358408
SCI,17.796526
SCL,18.31788
SCOR,3.498734
SCS,11.247663
SCSC,10.30198
SCVL,10.928104
SCWX,60.9
SCX,
SCYX,169.00002
SD,12.564219
SDPI,10.833333
SEAC,-50.0
SEB,
SEDG,14.064749
SEE,9.662577
SEIC,14.623058
SELF,18.217392
SEM,13.569379
SENEA,
SENEB,
SENS,-4.056667
SF,10.284428
SFBC,
SFBS,13.567817
SFIX,-3.0724635
SFM,21.028662
SFNC,11.243422
SFST,7.073972
SGA,13.25
SGC,14.926605
SGH,9.0
SGMA,
SGMO,-1.907037
SGRP,14.916667
SGRY,19.64567
SHAK,110.344795
SHBI,6.2727275
SHEN,-116.545456
SHO,28.347221
SHOO,13.560403
SHW,23.492548
SIBN,-18.763159
SIEB,
SIF,
SIG,7.9967375
SIGA,7.9818177
SIGI,11.765046
SILK,-14.953847
SINT,-4.5400004
SIRI,8.909091
SITC,269.9
SITE,32.3567
SIX,10.669683
SJM,11.247796
SJW,18.171238
SKT,32.976746
SKX,13.791231
SKY,22.664652
SKYW,9.291348
SLAB,43.081562
SLB,11.277909
SLCA,12.344
SLDB,-3.202166
SLG,-23.186045
SLGN,11.689223
SLM,7.281787
SLNO,-59.546665
SLP,56.687496
SLS,-1.3333334
SM,6.6502056
SMAR,26.647888
SMBC,8.698481
SMBK,9.440367
SMG,17.236181
SMIT,
SMMF,6.6175
SMP,9.14245
SMPL,18.316584
SMRT,58.625004
SMSI,1.9249998
SMTC,24.428572
SNA,13.255815
SNAP,39.651318
SNBR,15.298851
SNCR,-2.3992393
SND,8.36
SNDR,12.242603
SNDX,-7.236301
SNFCA,
SNOA,-0.34288892
SNPS,34.16549
SNV,8.188787
SNX,8.926516
SO,17.054293
SOHO,-2.3035715
SOI,10.249999
SON,10.297794
SONO,40.238094
SP,12.992367
SPB,17.237894
SPG,22.306349
SPGI,25.926966
SPLK,20.753967
SPOK,14.174312
SPR,16.238579
SPRO,-1.4947368
SPSC,45.63517
SPTN,9.312196
SPWH,14.545455
SPWR,-17.166666
SPXC,21.799284
SQ,17.131454
SR,13.475983
SRCE,10.643777
SRCL,15.975
SRDX,-88.58621
SRE,13.887598
SRG,4.284404
SRI,21.414286
SRNE,
SRPT,12.005688
SRRK,-7.6010365
SRTS,18.8
SSB,10.746099
SSBI,
SSD,18.430191
SSKN,-4.1
SSNC,10.992895
SSP,376.0
SSTI,-1336.0
SSTK,8.856846
ST,9.160288
STAA,47.875
STAG,39.09091
STBA,10.255102
STC,9.776025
STCN,
STE,21.808102
STIM,-5.265625
STKS,20.615385
STLD,12.960159
STRA,20.361702
STRL,17.91887
STRM,-2.7181818
STRS,
STRT,15.805555
STT,8.264538
STWD,9.580808
STX,15.151676
STZ,16.774984
SUI,48.207794
SUM,15.7408905
SUP,-26.571428
SUPN,15.435897
SVRA,-13.470588
SVT,
SWAV,53.428806
SWK,15.871527
SWKS,13.0625
SWN,6.135246
SWX,20.385246
SXC,14.507043
SXI,20.596909
SXT,21.60472
SYBT,12.138964
SYBX,-17.9
SYF,7.429054
SYK,25.363499
SYNA,19.902655
SYPR,
SYRS,-1.6167666
SYY,15.679326
T,7.3777294
TACO,22.339287
TACT,38.214283
TAIT,
TALO,21.606558
TAP,9.6285715
TAST,14.208956
TAYD,
TBBK,5.702857
TBI,17.956898
TBIO,-0.6515517
TBNK,15.367347
TBPH,-21.099998
TCBI,13.474178
TCBK,10.22647
TCI,
TCMD,14.806452
TCON,-0.5043732
TCS,42.210003
TDC,13.74074
TDG,33.38871
TDOC,-20.901638
TDS,-24.46875
TDW,11.352286
TDY,18.209646
TECH,30.985294
TEL,17.040964
TELL,-3.3084617
TENB,33.81203
TENX,-1.0743802
TER,24.48842
TEX,7.7524204
TFSL,50.041668
TFX,13.678899
TG,5.747748
TGEN,-5.275333
TGI,18.04054
TGLS,12.856482
TGNA,6.6262136
TGT,15.328571
TGTX,25.773586
THC,15.880481
THFF,6.8311443
THG,9.794117
THO,12.631513
THR,16.463917
THRM,14.047222
THS,13.548737
TILE,11.496241
TIPT,
TISI,-12.275863
TITN,6.47093
TJX,20.81637
TKR,12.981077
TLF,8.206897
TLYS,-25.354168
TMDX,294.15625
TMHC,6.8503666
TMO,23.306274
TMP,9.339703
TMST,
TMUS,14.897458
TNC,16.998537
TNDM,-33.66055
TNET,14.665693
TNXP,-0.25628573
TOL,8.689569
TOWN,10.431452
TPB,9.053291
TPC,11.080001
TPH,7.284585
TPHS,
TPIC,-79.5
TPR,8.771428
TPX,15.5919
TR,-15.241025
TRC,152.45454
TREE,13.991304
TREX,35.00593
TRGP,15.517687
TRIP,13.931217
TRMB,19.825083
TRMK,10.349651
TRN,13.055276
TRNO,33.121952
TRNS,53.15347
TROW,12.4653015
TROX,11.313333
TRS,11.813636
TRST,9.116439
TRT,
TRTX,8.352273
TRU,16.25724
TRUP,450.0
TRV,10.145385
TRVN,-0.2962963
TSBK,
TSCO,23.996483
TSE,-0.9017241
TSLA,54.064896
TSN,16.569672
TSQ,8.996268
TTC,18.518988
TTD,46.80791
TTEC,3.851852
TTEK,28.343523
TTGT,13.959391
TTI,8.958334
TTMI,8.680233
TTNP,-7.3681316
TTOO,-1.0135952
TTWO,23.961409
TUP,1.2831327
TUSK,-17.105263
TW,32.91586
TWI,6.1222224
TWIN,14.105264
TWLO,18.481482
TWO,9.079137
TWOU,6.2
TWST,-11.696629
TXMD,5.4857144
TXN,27.958796
TXRH,25.48019
TXT,12.32653
TYL,44.202587
TZOO,7.363636
UA,11.033899
UAA,11.224999
UAL,4.33165
UAMY,0.38625
UBCP,7.056497
UBER,30.255709
UBFO,
UBOH,
UBSI,11.9778595
UCBI,10.64557
UCTT,13.407052
UDR,86.61364
UE,39.833332
UEC,337.75
UEIC,20.527271
UFCS,13.635802
UFI,9.161539
UFPI,13.368919
UFPT,30.419498
UG,
UGI,8.607744
UHAL,14.057777
UHS,11.367666
UHT,
UIS,9.211864
ULBI,16.956522
ULH,8.760784
ULTA,13.798227
UMBF,10.345455
UMH,83.84211
UNAM,
UNB,
UNF,19.840149
UNFI,15.169492
UNH,15.565357
UNIT,10.648148
UNM,5.774374
UNP,18.656963
UNTY,6.394299
UONE,
UONEK,
UPLD,3.0
UPS,15.01833
UPWK,12.1875
URBN,10.015424
URI,13.989522
USAP,10.761316
USB,9.448837
USEG,-29.750002
USFD,13.767123
USLM,
USM,30.04132
USNA,13.258785
USPH,32.865696
UTHR,9.361965
UTI,18.346989
UTL,16.396776
UTMD,
UUU,
UVE,9.660891
UVSP,10.383085
UVV,
V,24.028624
VAC,10.946469
VAL,6.6185145
VALU,
VAPO,-0.41666666
VBFC,
VBIV,-1.1196078
VBTX,8.289362
VC,10.761673
VCEL,93.61224
VCTR,8.490818
VCYT,Infinity
VECO,16.828571
VEEV,29.146845
VERI,-46.714287
VERU,-4.5
VFC,9.368421
VGR,7.781955
VHC,2.8797812
VIAV,14.107143
VICI,10.5369005
VICR,32.059406
VIRC,6.028249
VIRT,8.509805
VKTX,-51.341938
VLGEA,
VLO,11.116134
VLY,6.3727274
VMC,26.00101
VMI,12.603936
VNCE,-5.6857142
VNDA,-14.424243
VNO,-325.37503
VNRX,-2.8112502
VOXX,-7.283951
VOYA,7.2192802
VPG,15.56368
VRA,9.414286
VREX,12.6953125
VRNS,190.21739
VRNT,9.767742
VRRM,17.338236
VRSK,29.775957
VRSN,19.369143
VRTS,7.6370525
VRTX,21.618603
VSAT,-27.431034
VSEC,15.900204
VSH,11.811224
VST,15.901467
VSTM,-3.696296
VSTO,7.8501124
VTNR,-3.8235292
VTR,-50.31818
VTVT,-84.54545
VUZI,-2.2542374
VVI,17.844559
VVV,21.583755
VXRT,-1.8325641
VYGR,-4.5202312
VZ,8.366527
W,24.473171
WAB,20.009937
WABC,9.558521
WAFD,8.8529415
WAL,6.111828
WASH,10.434425
WAT,23.516743
WATT,-0.46179402
WBA,5.6645365
WBS,6.985646
WCC,9.251816
WD,18.50303
WDAY,31.136131
WDC,9.234681
WDFC,38.588737
WEC,15.831418
WELL,56.384613
WEN,17.848213
WERN,12.214286
WEX,11.295721
WEYS,20.241379
WFC,10.80419
WGO,8.620588
WH,15.605096
WHD,14.817911
WHG,
WHLM,-6.61194
WHLR,-0.06445498
WHR,6.81681
WINA,
WING,103.43817
WIRE,13.727763
WK,74.33019
WKHS,-0.5815385
WLDN,14.095
WLFC,38.888
WLK,15.792291
WM,25.836023
WMB,18.709757
WMK,
WMS,23.254814
WMT,22.907337
WNC,8.019096
WNEB,9.4375
WOR,16.194052
WOW,-11.15625
WPC,21.939999
WRB,11.9164095
WRK,14.362276
WRLD,10.414081
WSBC,10.629921
WSBF,11.227723
WSC,14.381323
WSFS,9.914153
WSM,17.738096
WSO,27.962477
WSR,-575.5
WST,39.52655
WSTL,4.9
WTBA,10.84
WTFC,9.428292
WTI,-15.066666
WTM,29.668499
WTS,21.888645
WTTR,8.185841
WU,7.3497267
WVE,-4.607476
WVFC,
WVVI,
WWD,26.9701
WWR,-0.8853061
WWW,9.671171
WY,23.2
WYNN,16.543322
WYY,193.0
X,9.814516
XBIT,59.000004
XEL,13.9921875
XELA,-1.594203
XELB,6.25
XERS,-7.9545455
XHR,40.794117
XNCR,-7.122449
XOM,12.125129
XOMA,-14.905882
XPER,25.09524
XPL,-15.592
XPO,22.57773
XRAY,12.452282
XRX,5.880531
XTNT,Infinity
XXII,-0.10386632
XYL,28.286797
YELP,19.157143
YETI,12.942029
YEXT,12.5
YMAB,-54.32143
YORW,21.011833
YTEN,-0.27752942
YUM,21.763483
Z,20.368422
ZBH,13.855989
ZBRA,22.261854
ZDGE,-3.5757573
ZEUS,16.817461
ZG,20.487804
ZION,8.788794
ZM,12.269076
ZS,52.725613
ZTS,24.758944
ZUMZ,33.076927
ZUO,18.971153
USIO,8.076666
VISL,-1.5541666
WW,5.3235292
XFOR,-2.3829787
ZYXI,12.1888895
